Series Title,Year Released,Content Rating,IMDB Rating,R Rating,Genre,No of Seasons,combinaiton
jep & jessica: growing the dynasty,2016,7+,6.9,47,"Reality,2016",2,"jep & jessica: growing the dynasty 2016 7+ 6.9 47 Reality,2016 2"
slow burn,2020,7+,7.3,47,"Documentary,Drama",1,"slow burn 2020 7+ 7.3 47 Documentary,Drama 1"
mansfield park,1983,all,6.7,47,"Drama,Romance",1,"mansfield park 1983 all 6.7 47 Drama,Romance 1"
the whole truth,2010,16+,6.5,47,"Documentary,Crime",1,"the whole truth 2010 16+ 6.5 47 Documentary,Crime 1"
akiba's trip the animation,2017,18+,5.9,47,"Action & Adventure,Anime",1,"akiba's trip the animation 2017 18+ 5.9 47 Action & Adventure,Anime 1"
sing it on,2015,16+,6.4,47,"Reality,2015",2 ,"sing it on 2015 16+ 6.4 47 Reality,2015 2 "
late night with seth meyers,2014,16+,6.1,47,"Comedy,2014",9,"late night with seth meyers 2014 16+ 6.1 47 Comedy,2014 9"
yu-gi-oh! zexal,2011,7+,4.8,47,"Animation,Action & Adventure",3,"yu-gi-oh! zexal 2011 7+ 4.8 47 Animation,Action & Adventure 3"
the story of maths,2008,all,8.0,47,"Documentary,2008",1,"the story of maths 2008 all 8.0 47 Documentary,2008 1"
sullivan & son,2012,16+,6.2,47,"Comedy,2012",3,"sullivan & son 2012 16+ 6.2 47 Comedy,2012 3"
mighty machines,1998,all,8.5,47,"Children,Family",3,"mighty machines 1998 all 8.5 47 Children,Family 3"
angry birds toons,2013,all,6.2,47,"Animation,Comedy",9,"angry birds toons 2013 all 6.2 47 Animation,Comedy 9"
the syndicate,2012,16+,7.6,47,"Drama,Mystery",3 ,"the syndicate 2012 16+ 7.6 47 Drama,Mystery 3 "
twelve forever,2019,7+,6.6,47,"Animation,Action & Adventure",1,"twelve forever 2019 7+ 6.6 47 Animation,Action & Adventure 1"
america's national parks,2015,all,7.8,47,"Documentary,2015",3,"america's national parks 2015 all 7.8 47 Documentary,2015 3"
major lazer,2015,18+,7.5,47,"Action & Adventure,Animation",1,"major lazer 2015 18+ 7.5 47 Action & Adventure,Animation 1"
conspiracy,2015,16+,6.2,47,"Documentary,History",2,"conspiracy 2015 16+ 6.2 47 Documentary,History 2"
dreamkeeper,2003,16+,7.6,47,"Drama,Fantasy",1,"dreamkeeper 2003 16+ 7.6 47 Drama,Fantasy 1"
pound puppies,2010,16+,6.3,47,"Animation,Children",3,"pound puppies 2010 16+ 6.3 47 Animation,Children 3"
molly of denali,2019,all,9.0,47,"Animation,Fantasy",1,"molly of denali 2019 all 9.0 47 Animation,Fantasy 1"
the kicks,2016,all,6.9,47,"Comedy,Family",1 ,"the kicks 2016 all 6.9 47 Comedy,Family 1 "
larva,2011,all,7.3,47,"Animation,Comedy",4,"larva 2011 all 7.3 47 Animation,Comedy 4"
true and the rainbow kingdom,2017,all,7.0,47,"Animation,Children",4,"true and the rainbow kingdom 2017 all 7.0 47 Animation,Children 4"
operation repo,2008,16+,3.0,47,"Documentary,Reality",10,"operation repo 2008 16+ 3.0 47 Documentary,Reality 10"
glasslip,2014,16+,5.0,47,"Animation,Anime",1,"glasslip 2014 16+ 5.0 47 Animation,Anime 1"
cyberwar,2016,16+,7.7,47,"Documentary,2016",2,"cyberwar 2016 16+ 7.7 47 Documentary,2016 2"
examination of conscience,2019,18+,7.9,47,"Documentary,Crime",1,"examination of conscience 2019 18+ 7.9 47 Documentary,Crime 1"
fancy nancy,2018,all,5.3,47,"Animation,Action & Adventure",4,"fancy nancy 2018 all 5.3 47 Animation,Action & Adventure 4"
horrid henry,2006,7+,6.2,47,"Animation,Children",5,"horrid henry 2006 7+ 6.2 47 Animation,Children 5"
wayside,2007,7+,6.1,47,"Animation,Children",2,"wayside 2007 7+ 6.1 47 Animation,Children 2"
amnesia,2004,16+,7.1,47,"Drama,Romance",1,"amnesia 2004 16+ 7.1 47 Drama,Romance 1"
la femme musketeer,2004,16+,5.7,47,"Action & Adventure,Drama",1,"la femme musketeer 2004 16+ 5.7 47 Action & Adventure,Drama 1"
three rivers,2009,16+,6.9,47,"Drama,2009",1,"three rivers 2009 16+ 6.9 47 Drama,2009 1"
monroe,2011,16+,7.6,47,"Drama,2011",2,"monroe 2011 16+ 7.6 47 Drama,2011 2"
the guard,2008,16+,5.3,47,"Action & Adventure,Drama",3,"the guard 2008 16+ 5.3 47 Action & Adventure,Drama 3"
in contempt,2018,16+,6.2,47,"Drama,2018",1,"in contempt 2018 16+ 6.2 47 Drama,2018 1"
transformers: combiner wars,2016,16+,5.6,47,"Animation,Action & Adventure",3,"transformers: combiner wars 2016 16+ 5.6 47 Animation,Action & Adventure 3"
shirley temple's storybook,1958,all,7.6,47,"Family,Fantasy",2,"shirley temple's storybook 1958 all 7.6 47 Family,Fantasy 2"
hacking the system,2015,16+,7.7,47,"Documentary,Reality",1,"hacking the system 2015 16+ 7.7 47 Documentary,Reality 1"
la patrona,2013,16+,7.4,47,"Drama,2013",1,"la patrona 2013 16+ 7.4 47 Drama,2013 1"
the unknown hitman: the story of el cholo adrián,2017,16+,7.1,47,"Crime,Action & Adventure",2,"the unknown hitman: the story of el cholo adrián 2017 16+ 7.1 47 Crime,Action & Adventure 2"
phantom in the twilight,2018,16+,6.4,47,"Action & Adventure,Anime",1,"phantom in the twilight 2018 16+ 6.4 47 Action & Adventure,Anime 1"
blade,2011,16+,6.5,47,"Action & Adventure,Anime",1,"blade 2011 16+ 6.5 47 Action & Adventure,Anime 1"
gary unmarried,2008,all,6.7,47,"Comedy,2008",2 ,"gary unmarried 2008 all 6.7 47 Comedy,2008 2 "
the fungies!,2020,7+,8.2,47,"Animation,Comedy",1,"the fungies! 2020 7+ 8.2 47 Animation,Comedy 1"
texas metal,2017,7+,7.3,47,"Reality,2017",3,"texas metal 2017 7+ 7.3 47 Reality,2017 3"
re:mind,2017,18+,5.0,47,"Mystery,Thriller",1,"re:mind 2017 18+ 5.0 47 Mystery,Thriller 1"
the vanilla ice project,2010,all,6.3,47,"Reality,Home & Garden",9 ,"the vanilla ice project 2010 all 6.3 47 Reality,Home & Garden 9 "
storage hunters,2011,16+,4.5,47,"Documentary,Reality",3,"storage hunters 2011 16+ 4.5 47 Documentary,Reality 3"
count arthur strong,2013,16+,7.6,47,"Comedy,2013",3,"count arthur strong 2013 16+ 7.6 47 Comedy,2013 3"
tyler perry's meet the browns,2009,16+,7.3,47,"Comedy,2009",5,"tyler perry's meet the browns 2009 16+ 7.3 47 Comedy,2009 5"
larry charles' dangerous world of comedy,2019,18+,7.3,47,"Documentary,Comedy",1 ,"larry charles' dangerous world of comedy 2019 18+ 7.3 47 Documentary,Comedy 1 "
bizarre,1980,all,8.1,47,"Children,Comedy",1 ,"bizarre 1980 all 8.1 47 Children,Comedy 1 "
cleaners,2013,16+,6.3,47,"Action & Adventure,Crime",2,"cleaners 2013 16+ 6.3 47 Action & Adventure,Crime 2"
the perils of penelope pitstop,1969,all,6.5,47,"Animation,Children",1,"the perils of penelope pitstop 1969 all 6.5 47 Animation,Children 1"
ghost hunters international,2008,7+,5.7,47,"Documentary,Reality",3,"ghost hunters international 2008 7+ 5.7 47 Documentary,Reality 3"
the soul man,2012,16+,5.7,47,"Comedy,2012",5,"the soul man 2012 16+ 5.7 47 Comedy,2012 5"
deadwax,2018,18+,6.7,47,"Thriller,Horror",1 ,"deadwax 2018 18+ 6.7 47 Thriller,Horror 1 "
the cuba libre story,2016,16+,7.7,47,"Documentary,History",1,"the cuba libre story 2016 16+ 7.7 47 Documentary,History 1"
ancient impossible,2015,7+,7.5,47,"Documentary,Drama",1 ,"ancient impossible 2015 7+ 7.5 47 Documentary,Drama 1 "
wildc.a.t.s,1994,all,6.7,47,"Animation,Action & Adventure",1,"wildc.a.t.s 1994 all 6.7 47 Animation,Action & Adventure 1"
the hoobs,2001,all,6.4,47,"Children,Family",1 ,"the hoobs 2001 all 6.4 47 Children,Family 1 "
time of death,2013,18+,8.6,47,"Documentary,Reality",1,"time of death 2013 18+ 8.6 47 Documentary,Reality 1"
coach snoop,2016,all,6.8,47,"Reality,Sport",2,"coach snoop 2016 all 6.8 47 Reality,Sport 2"
in the night garden,2007,all,6.5,47,"Children,Action & Adventure",3,"in the night garden 2007 all 6.5 47 Children,Action & Adventure 3"
storage wars: texas,2011,7+,5.1,47,"Documentary,Reality",3 ,"storage wars: texas 2011 7+ 5.1 47 Documentary,Reality 3 "
project mc²,2015,all,6.0,47,"Comedy,Family",6,"project mc² 2015 all 6.0 47 Comedy,Family 6"
raw,2008,16+,7.3,47,"Drama,2008",5,"raw 2008 16+ 7.3 47 Drama,2008 5"
the men who built america: frontiersmen,2018,7+,8.0,47,"History,Documentary",1 ,"the men who built america: frontiersmen 2018 7+ 8.0 47 History,Documentary 1 "
one bad choice,2015,16+,6.3,47,"Reality,Drama",1,"one bad choice 2015 16+ 6.3 47 Reality,Drama 1"
bitchin' rides,2014,7+,7.5,47,"Reality,2014",6,"bitchin' rides 2014 7+ 7.5 47 Reality,2014 6"
the unexplained files,2013,7+,7.3,47,"Documentary,Science-Fiction",2,"the unexplained files 2013 7+ 7.3 47 Documentary,Science-Fiction 2"
extreme weight loss,2011,7+,6.0,47,"Reality,2011",5,"extreme weight loss 2011 7+ 6.0 47 Reality,2011 5"
bam's unholy union,2007,16+,5.8,47,"Comedy,Reality",1,"bam's unholy union 2007 16+ 5.8 47 Comedy,Reality 1"
z rock,2008,18+,8.1,47,"Comedy,2008",2,"z rock 2008 18+ 8.1 47 Comedy,2008 2"
the misadventures of romesh ranganathan,2018,16+,7.9,47,"Documentary,Action & Adventure",2,"the misadventures of romesh ranganathan 2018 16+ 7.9 47 Documentary,Action & Adventure 2"
"science fell in love, so i tried to prove it",2020,16+,6.8,47,"Animation,Anime",1,"science fell in love, so i tried to prove it 2020 16+ 6.8 47 Animation,Anime 1"
psychic kids,2008,16+,6.0,47,"Documentary,2008",3 ,"psychic kids 2008 16+ 6.0 47 Documentary,2008 3 "
the adventures of paddington bear,1997,all,7.1,47,"Action & Adventure,Animation",3,"the adventures of paddington bear 1997 all 7.1 47 Action & Adventure,Animation 3"
wagner,1983,all,7.7,47,"Biography,Drama",1,"wagner 1983 all 7.7 47 Biography,Drama 1"
midwinter of the spirit,2015,16+,6.3,47,"Mystery,Thriller",1,"midwinter of the spirit 2015 16+ 6.3 47 Mystery,Thriller 1"
buddy vs. duff,2019,7+,5.2,47,"Game Show,Family",3,"buddy vs. duff 2019 7+ 5.2 47 Game Show,Family 3"
my kitchen rules,2010,16+,7.1,47,"Reality,Food",11,"my kitchen rules 2010 16+ 7.1 47 Reality,Food 11"
the veil,1958,all,7.5,47,"Horror,Fantasy",1,"the veil 1958 all 7.5 47 Horror,Fantasy 1"
burst angel,2004,16+,6.6,47,"Action & Adventure,Animation",1 ,"burst angel 2004 16+ 6.6 47 Action & Adventure,Animation 1 "
betrayed,2016,16+,7.6,47,"Crime,Documentary",4,"betrayed 2016 16+ 7.6 47 Crime,Documentary 4"
angela anaconda,1999,all,4.6,47,"Animation,Family",3,"angela anaconda 1999 all 4.6 47 Animation,Family 3"
bizaardvark,2016,all,3.6,47,"Comedy,Family",4,"bizaardvark 2016 all 3.6 47 Comedy,Family 4"
the drinky crow show,2008,18+,6.2,47,"Animation,Comedy",1 ,"the drinky crow show 2008 18+ 6.2 47 Animation,Comedy 1 "
18 to life,2010,16+,6.0,47,"Comedy,2010",2,"18 to life 2010 16+ 6.0 47 Comedy,2010 2"
body cam,2018,16+,8.2,47,"Crime,Documentary",3,"body cam 2018 16+ 8.2 47 Crime,Documentary 3"
da vinci's city hall,2005,16+,7.9,47,"Drama,2005",1,"da vinci's city hall 2005 16+ 7.9 47 Drama,2005 1"
fresh off the boat,2012,16+,7.9,47,"Biography,Comedy",4 ,"fresh off the boat 2012 16+ 7.9 47 Biography,Comedy 4 "
saint seiya saintia sho,2018,16+,7.2,47,"Action & Adventure,Anime",1,"saint seiya saintia sho 2018 16+ 7.2 47 Action & Adventure,Anime 1"
gold rush: parker's trail,2017,16+,7.0,47,"Reality,2017",4,"gold rush: parker's trail 2017 16+ 7.0 47 Reality,2017 4"
desert flippers,2016,7+,7.2,47,"Reality,Home & Garden",3,"desert flippers 2016 7+ 7.2 47 Reality,Home & Garden 3"
cop craft,2019,16+,6.8,47,"Animation,Action & Adventure",1,"cop craft 2019 16+ 6.8 47 Animation,Action & Adventure 1"
holliston,2012,16+,7.2,47,"Comedy,Horror",2 ,"holliston 2012 16+ 7.2 47 Comedy,Horror 2 "
ironside,2013,16+,5.4,47,"Action & Adventure,Crime",1,"ironside 2013 16+ 5.4 47 Action & Adventure,Crime 1"
clipped,2015,16+,5.7,47,"Comedy,2015",1 ,"clipped 2015 16+ 5.7 47 Comedy,2015 1 "
the ryuo's work is never done!,2018,7+,6.0,47,"Animation,Comedy",1,"the ryuo's work is never done! 2018 7+ 6.0 47 Animation,Comedy 1"
mamon,2015,16+,7.4,47,"Crime,Thriller",1,"mamon 2015 16+ 7.4 47 Crime,Thriller 1"
almost happy,2020,16+,6.7,47,"Comedy,2020",1,"almost happy 2020 16+ 6.7 47 Comedy,2020 1"
nellyville,2014,7+,8.2,47,"Reality,2014",2,"nellyville 2014 7+ 8.2 47 Reality,2014 2"
my fair wedding,2008,all,6.5,47,"Reality,2008",6,"my fair wedding 2008 all 6.5 47 Reality,2008 6"
pup academy,2019,16+,6.6,47,"Family,Comedy",1,"pup academy 2019 16+ 6.6 47 Family,Comedy 1"
my house,2018,7+,7.7,47,"Documentary,LGBTQ",1,"my house 2018 7+ 7.7 47 Documentary,LGBTQ 1"
skatoony,2010,16+,7.0,47,"Animation,Game Show",2,"skatoony 2010 16+ 7.0 47 Animation,Game Show 2"
the third eye,2014,16+,7.4,47,"Crime,Drama",2,"the third eye 2014 16+ 7.4 47 Crime,Drama 2"
public enemies,2012,16+,7.1,47,"Drama,Crime",1,"public enemies 2012 16+ 7.1 47 Drama,Crime 1"
killer women with piers morgan,2016,16+,6.5,47,"Documentary,Crime",2,"killer women with piers morgan 2016 16+ 6.5 47 Documentary,Crime 2"
noah's ark,1999,all,3.9,47,"Action & Adventure,Drama",2,"noah's ark 1999 all 3.9 47 Action & Adventure,Drama 2"
shattered,2010,16+,6.2,47,"Drama,Crime",2,"shattered 2010 16+ 6.2 47 Drama,Crime 2"
minute to win it,2010,7+,5.1,47,"Game Show,2010",2,"minute to win it 2010 7+ 5.1 47 Game Show,2010 2"
true nightmares,2015,16+,8.2,47,"History,Horror",2,"true nightmares 2015 16+ 8.2 47 History,Horror 2"
camping,2018,18+,4.9,47,"Comedy,Documentary",1 ,"camping 2018 18+ 4.9 47 Comedy,Documentary 1 "
persona,2019,16+,6.6,47,"Drama,2019",1,"persona 2019 16+ 6.6 47 Drama,2019 1"
cross ange: rondo of angels and dragons,2014,18+,7.2,47,"Animation,Action & Adventure",1,"cross ange: rondo of angels and dragons 2014 18+ 7.2 47 Animation,Action & Adventure 1"
charlie rose,1991,all,7.6,47,"1991,Hulu",48 ,"charlie rose 1991 all 7.6 47 1991,Hulu 48 "
the ambition of oda nobuna,2012,16+,6.5,47,"Animation,Anime",1,"the ambition of oda nobuna 2012 16+ 6.5 47 Animation,Anime 1"
swift and shift couriers,2008,18+,7.6,47,"Comedy,2008",2,"swift and shift couriers 2008 18+ 7.6 47 Comedy,2008 2"
not safe for work,2015,18+,7.2,47,"Comedy,Drama",1,"not safe for work 2015 18+ 7.2 47 Comedy,Drama 1"
gordon behind bars,2012,16+,7.4,47,"Documentary,Reality",1,"gordon behind bars 2012 16+ 7.4 47 Documentary,Reality 1"
gator boys,2012,16+,7.0,47,"Reality,2012",6,"gator boys 2012 16+ 7.0 47 Reality,2012 6"
sanford,1980,all,6.9,47,"Comedy,1980",2,"sanford 1980 all 6.9 47 Comedy,1980 2"
are you the one: second chances,2017,16+,5.9,47,"Reality,Game Show",1,"are you the one: second chances 2017 16+ 5.9 47 Reality,Game Show 1"
bering sea gold: under the ice,2012,7+,6.7,47,"Documentary,Drama",3,"bering sea gold: under the ice 2012 7+ 6.7 47 Documentary,Drama 3"
journeyquest,2010,16+,7.9,47,"Action & Adventure,Comedy",3,"journeyquest 2010 16+ 7.9 47 Action & Adventure,Comedy 3"
"demon lord, retry!",2019,16+,6.7,47,"Animation,Anime",1,"demon lord, retry! 2019 16+ 6.7 47 Animation,Anime 1"
nurses who kill,2016,16+,5.9,47,"Documentary,Crime",3,"nurses who kill 2016 16+ 5.9 47 Documentary,Crime 3"
creature comforts,2007,16+,8.0,47,"Animation,Comedy",1,"creature comforts 2007 16+ 8.0 47 Animation,Comedy 1"
the octonauts,2013,all,6.4,47,"Action & Adventure,Animation",5,"the octonauts 2013 all 6.4 47 Action & Adventure,Animation 5"
not safe with nikki glaser,2016,18+,6.6,47,"Comedy,2016",1,"not safe with nikki glaser 2016 18+ 6.6 47 Comedy,2016 1"
rugged justice,2015,16+,8.1,47,"Reality,Action & Adventure",3,"rugged justice 2015 16+ 8.1 47 Reality,Action & Adventure 3"
snooki & jwoww,2012,16+,3.2,47,"Drama,Reality",4,"snooki & jwoww 2012 16+ 3.2 47 Drama,Reality 4"
the ellen show,2001,16+,6.0,47,"Comedy,Romance",1 ,"the ellen show 2001 16+ 6.0 47 Comedy,Romance 1 "
the taste,2013,16+,6.2,47,"Game Show,Reality",3,"the taste 2013 16+ 6.2 47 Game Show,Reality 3"
let's go luna!,2018,all,7.0,47,"Action & Adventure,Animation",1,"let's go luna! 2018 all 7.0 47 Action & Adventure,Animation 1"
nobodies,2017,16+,5.5,47,"Comedy,2017",2,"nobodies 2017 16+ 5.5 47 Comedy,2017 2"
team knight rider,1997,7+,4.7,47,"Action & Adventure,Science-Fiction",1,"team knight rider 1997 7+ 4.7 47 Action & Adventure,Science-Fiction 1"
hollywood medium with tyler henry,2016,7+,5.7,47,"Reality,2016",4,"hollywood medium with tyler henry 2016 7+ 5.7 47 Reality,2016 4"
my brother and me,1994,all,8.0,47,"Comedy,Family",1 ,"my brother and me 1994 all 8.0 47 Comedy,Family 1 "
murder call,1997,all,7.2,47,"Drama,Crime",3,"murder call 1997 all 7.2 47 Drama,Crime 3"
neil gaiman's likely stories,2016,16+,6.4,47,"Drama,Horror",1 ,"neil gaiman's likely stories 2016 16+ 6.4 47 Drama,Horror 1 "
titan maximum,2009,18+,7.1,47,"Animation,Comedy",1,"titan maximum 2009 18+ 7.1 47 Animation,Comedy 1"
the six wives of henry viii,2001,16+,8.0,47,"Documentary,Drama",1,"the six wives of henry viii 2001 16+ 8.0 47 Documentary,Drama 1"
wonders of life,2013,all,8.5,47,"Documentary,2013",1,"wonders of life 2013 all 8.5 47 Documentary,2013 1"
teen mom: young + pregnant,2018,16+,5.1,47,"Reality,Drama",3,"teen mom: young + pregnant 2018 16+ 5.1 47 Reality,Drama 3"
"enemies: the president, justice & the fbi",2018,16+,6.8,47,"Documentary,2018",1,"enemies: the president, justice & the fbi 2018 16+ 6.8 47 Documentary,2018 1"
nancy drew,1995,all,6.8,47,"Drama,Crime",1,"nancy drew 1995 all 6.8 47 Drama,Crime 1"
game on!,2020,7+,6.4,47,"Reality,Game Show",1,"game on! 2020 7+ 6.4 47 Reality,Game Show 1"
magia record: puella magi madoka magica side story,2020,16+,6.5,47,"Animation,Action & Adventure",1,"magia record: puella magi madoka magica side story 2020 16+ 6.5 47 Animation,Action & Adventure 1"
metástasis,2014,16+,2.5,47,"Crime,Drama",1 ,"metástasis 2014 16+ 2.5 47 Crime,Drama 1 "
the beginning of life: the series,2016,all,7.6,47,"Documentary,Family",1,"the beginning of life: the series 2016 all 7.6 47 Documentary,Family 1"
chio's school road,2018,16+,7.3,47,"Animation,Anime",1,"chio's school road 2018 16+ 7.3 47 Animation,Anime 1"
undercover high,2018,16+,6.8,46,"Documentary,2018",2,"undercover high 2018 16+ 6.8 46 Documentary,2018 2"
laredo,1965,all,7.8,46,"Drama,Comedy",2 ,"laredo 1965 all 7.8 46 Drama,Comedy 2 "
motorweek,1981,all,7.6,46,"Documentary,1981",16 ,"motorweek 1981 all 7.6 46 Documentary,1981 16 "
"noddy, toyland detective",2016,all,6.9,46,"Animation,Family",2,"noddy, toyland detective 2016 all 6.9 46 Animation,Family 2"
lost in transition,2018,16+,7.6,46,-1,-1,lost in transition 2018 16+ 7.6 46 -1 -1
the infinite worlds of h.g. wells,2001,16+,7.6,46,"Drama,Science-Fiction",1,"the infinite worlds of h.g. wells 2001 16+ 7.6 46 Drama,Science-Fiction 1"
my parents are aliens,1999,all,6.8,46,"Children,Comedy",9,"my parents are aliens 1999 all 6.8 46 Children,Comedy 9"
stalked: someone's watching,2011,16+,7.5,46,"Documentary,Crime",4,"stalked: someone's watching 2011 16+ 7.5 46 Documentary,Crime 4"
dragonaut: the resonance,2007,16+,6.5,46,"Action & Adventure,Anime",1 ,"dragonaut: the resonance 2007 16+ 6.5 46 Action & Adventure,Anime 1 "
cook's country,2008,all,8.5,46,"Food,Documentary",11 ,"cook's country 2008 all 8.5 46 Food,Documentary 11 "
the mothers-in-law,1967,7+,7.5,46,"Comedy,1967",2,"the mothers-in-law 1967 7+ 7.5 46 Comedy,1967 2"
wild sri lanka,2015,7+,8.5,46,"Documentary,2015",1,"wild sri lanka 2015 7+ 8.5 46 Documentary,2015 1"
broken blade,2014,18+,7.0,46,"Action & Adventure,Anime",1,"broken blade 2014 18+ 7.0 46 Action & Adventure,Anime 1"
the sacred blacksmith,2009,16+,6.7,46,"Animation,Anime",1,"the sacred blacksmith 2009 16+ 6.7 46 Animation,Anime 1"
american digger,2012,16+,5.1,46,"Reality,2012",2,"american digger 2012 16+ 5.1 46 Reality,2012 2"
spirit riding free: riding academy,2020,7+,7.6,46,"Animation,Action & Adventure",2,"spirit riding free: riding academy 2020 7+ 7.6 46 Animation,Action & Adventure 2"
"if my favorite pop idol made it to the budokan, i would die",2020,16+,6.9,46,"Animation,Anime",1,"if my favorite pop idol made it to the budokan, i would die 2020 16+ 6.9 46 Animation,Anime 1"
vice,2020,16+,7.9,46,"Documentary,2020",1,"vice 2020 16+ 7.9 46 Documentary,2020 1"
acca: 13-territory inspection dept.,2017,16+,7.0,46,"Animation,Anime",1,"acca: 13-territory inspection dept. 2017 16+ 7.0 46 Animation,Anime 1"
72 dangerous animals: asia,2018,16+,6.6,46,"Documentary,2018",1,"72 dangerous animals: asia 2018 16+ 6.6 46 Documentary,2018 1"
where the heart is,1997,7+,6.5,46,"Drama,1997",10,"where the heart is 1997 7+ 6.5 46 Drama,1997 10"
jeopardy! the greatest of all time,2020,7+,8.6,46,"Game Show,2020",1,"jeopardy! the greatest of all time 2020 7+ 8.6 46 Game Show,2020 1"
from darkness,2015,18+,5.6,46,"Crime,Drama",1,"from darkness 2015 18+ 5.6 46 Crime,Drama 1"
fary: hexagone,2020,16+,6.4,46,"Comedy,Stand-up & Talk",2,"fary: hexagone 2020 16+ 6.4 46 Comedy,Stand-up & Talk 2"
the legend of william tell,1998,all,7.2,46,"Action & Adventure,Fantasy",1 ,"the legend of william tell 1998 all 7.2 46 Action & Adventure,Fantasy 1 "
voltron force,2011,7+,6.8,46,"Animation,Children",1,"voltron force 2011 7+ 6.8 46 Animation,Children 1"
maigret,1991,all,7.8,46,"Crime,Mystery",15,"maigret 1991 all 7.8 46 Crime,Mystery 15"
wicked tuna: outer banks,2014,16+,6.5,46,"Reality,2014",7,"wicked tuna: outer banks 2014 16+ 6.5 46 Reality,2014 7"
the job lot,2013,7+,7.1,46,"Comedy,2013",3,"the job lot 2013 7+ 7.1 46 Comedy,2013 3"
magmel of the sea blue,2019,7+,6.2,46,"Action & Adventure,Anime",1,"magmel of the sea blue 2019 7+ 6.2 46 Action & Adventure,Anime 1"
the 1990s: the deadliest decade,2018,16+,7.8,46,"Crime,Reality",1,"the 1990s: the deadliest decade 2018 16+ 7.8 46 Crime,Reality 1"
